date,price,company
2022-10-24,56.01021957397461,Xcel Energy
2022-10-25,56.75605010986328,Xcel Energy
2022-10-26,56.910667419433594,Xcel Energy
2022-10-27,57.52916717529297,Xcel Energy
2022-10-28,59.45742416381836,Xcel Energy
2022-10-31,59.2209358215332,Xcel Energy
2022-11-01,59.939491271972656,Xcel Energy
2022-11-02,59.4028434753418,Xcel Energy
2022-11-03,59.2573127746582,Xcel Energy
2022-11-04,59.62113952636719,Xcel Energy
2022-11-07,59.3482666015625,Xcel Energy
2022-11-08,60.11229705810547,Xcel Energy
2022-11-09,59.67571258544922,Xcel Energy
2022-11-10,62.85914993286133,Xcel Energy
2022-11-11,61.38566207885742,Xcel Energy
2022-11-14,60.78537368774414,Xcel Energy
2022-11-15,61.294708251953125,Xcel Energy
2022-11-16,62.140594482421875,Xcel Energy
2022-11-17,61.067325592041016,Xcel Energy
2022-11-18,62.19517135620117,Xcel Energy
2022-11-21,62.4680290222168,Xcel Energy
2022-11-22,62.62265396118164,Xcel Energy
2022-11-23,62.94099426269531,Xcel Energy
2022-11-25,63.33210372924805,Xcel Energy
2022-11-28,63.11381149291992,Xcel Energy
2022-11-29,62.62265396118164,Xcel Energy
2022-11-30,63.86874771118164,Xcel Energy
2022-12-01,63.841461181640625,Xcel Energy
2022-12-02,62.88643264770508,Xcel Energy
2022-12-05,62.4680290222168,Xcel Energy
2022-12-06,63.05014419555664,Xcel Energy
2022-12-07,62.6408576965332,Xcel Energy
2022-12-08,63.49581527709961,Xcel Energy
2022-12-09,63.523101806640625,Xcel Energy
2022-12-12,65.11483001708984,Xcel Energy
2022-12-13,65.12393188476562,Xcel Energy
2022-12-14,64.80559539794922,Xcel Energy
2022-12-15,64.23257446289062,Xcel Energy
2022-12-16,63.59587860107422,Xcel Energy
2022-12-19,63.12290954589844,Xcel Energy
2022-12-20,63.204769134521484,Xcel Energy
2022-12-21,64.04156494140625,Xcel Energy
2022-12-22,63.6959228515625,Xcel Energy
2022-12-23,64.51451873779297,Xcel Energy
2022-12-27,65.09664154052734,Xcel Energy
2022-12-28,64.62774658203125,Xcel Energy
2022-12-29,65.08563995361328,Xcel Energy
2022-12-30,64.20648193359375,Xcel Energy
2023-01-03,64.16984558105469,Xcel Energy
2023-01-04,64.71932983398438,Xcel Energy
2023-01-05,63.40974044799805,Xcel Energy
2023-01-06,65.2871322631836,Xcel Energy
2023-01-09,65.91902160644531,Xcel Energy
2023-01-10,66.0380859375,Xcel Energy
2023-01-11,66.65165710449219,Xcel Energy
2023-01-12,65.89154815673828,Xcel Energy
2023-01-13,65.17723083496094,Xcel Energy
2023-01-17,65.10395050048828,Xcel Energy
2023-01-18,62.970149993896484,Xcel Energy
2023-01-19,62.274147033691406,Xcel Energy
2023-01-20,62.7778434753418,Xcel Energy
2023-01-23,62.2833137512207,Xcel Energy
2023-01-24,62.58552932739258,Xcel Energy
2023-01-25,62.78700637817383,Xcel Energy
2023-01-26,63.00679397583008,Xcel Energy
2023-01-27,62.66794967651367,Xcel Energy
2023-01-30,62.36573028564453,Xcel Energy
2023-01-31,62.97931671142578,Xcel Energy
2023-02-01,63.74858093261719,Xcel Energy
2023-02-02,63.702796936035156,Xcel Energy
2023-02-03,62.25585174560547,Xcel Energy
2023-02-06,63.00679397583008,Xcel Energy
2023-02-07,63.080047607421875,Xcel Energy
2023-02-08,62.13677215576172,Xcel Energy
2023-02-09,61.65140914916992,Xcel Energy
2023-02-10,62.713741302490234,Xcel Energy
2023-02-13,62.924373626708984,Xcel Energy
2023-02-14,62.25585174560547,Xcel Energy
2023-02-15,62.18258285522461,Xcel Energy
2023-02-16,61.596458435058594,Xcel Energy
2023-02-17,62.2833137512207,Xcel Energy
2023-02-21,61.54151916503906,Xcel Energy
2023-02-22,61.07447052001953,Xcel Energy
2023-02-23,60.74478530883789,Xcel Energy
2023-02-24,60.268558502197266,Xcel Energy
2023-02-27,59.8930778503418,Xcel Energy
2023-02-28,59.13296890258789,Xcel Energy
2023-03-01,57.94243240356445,Xcel Energy
2023-03-02,58.92233657836914,Xcel Energy
2023-03-03,59.61834716796875,Xcel Energy
2023-03-06,59.57255935668945,Xcel Energy
2023-03-07,58.25381088256836,Xcel Energy
2023-03-08,58.97728729248047,Xcel Energy
2023-03-09,58.83991622924805,Xcel Energy
2023-03-10,57.89665222167969,Xcel Energy
2023-03-13,59.801509857177734,Xcel Energy
2023-03-14,60.41078186035156,Xcel Energy
2023-03-15,62.137062072753906,Xcel Energy
2023-03-16,62.072452545166016,Xcel Energy
2023-03-17,61.7401123046875,Xcel Energy
2023-03-20,62.21091842651367,Xcel Energy
2023-03-21,60.46617126464844,Xcel Energy
2023-03-22,59.21992492675781,Xcel Energy
2023-03-23,58.44447708129883,Xcel Energy
2023-03-24,60.51233673095703,Xcel Energy
2023-03-27,60.272308349609375,Xcel Energy
2023-03-28,60.37385177612305,Xcel Energy
2023-03-29,61.42624282836914,Xcel Energy
2023-03-30,61.767818450927734,Xcel Energy
2023-03-31,62.257080078125,Xcel Energy
2023-04-03,62.330928802490234,Xcel Energy
2023-04-04,63.189453125,Xcel Energy
2023-04-05,65.65425872802734,Xcel Energy
2023-04-06,65.792724609375,Xcel Energy
2023-04-10,65.32192993164062,Xcel Energy
2023-04-11,65.58041381835938,Xcel Energy
2023-04-12,65.58041381835938,Xcel Energy
2023-04-13,65.58041381835938,Xcel Energy
2023-04-14,64.74956512451172,Xcel Energy
2023-04-17,64.91573333740234,Xcel Energy
2023-04-18,64.39878845214844,Xcel Energy
2023-04-19,65.16499328613281,Xcel Energy
2023-04-20,65.25730895996094,Xcel Energy
2023-04-21,65.02652740478516,Xcel Energy
2023-04-24,65.5711669921875,Xcel Energy
2023-04-25,65.70965576171875,Xcel Energy
2023-04-26,64.32492065429688,Xcel Energy
2023-04-27,64.8603515625,Xcel Energy
2023-04-28,64.53726196289062,Xcel Energy
2023-05-01,64.77726745605469,Xcel Energy
2023-05-02,63.78950119018555,Xcel Energy
2023-05-03,63.235618591308594,Xcel Energy
2023-05-04,63.798744201660156,Xcel Energy
2023-05-05,64.223388671875,Xcel Energy
2023-05-08,63.992591857910156,Xcel Energy
2023-05-09,63.798744201660156,Xcel Energy
2023-05-10,63.9741325378418,Xcel Energy
2023-05-11,63.34640121459961,Xcel Energy
2023-05-12,63.59563446044922,Xcel Energy
2023-05-15,62.69096374511719,Xcel Energy
2023-05-16,61.47239303588867,Xcel Energy
2023-05-17,60.96467590332031,Xcel Energy
2023-05-18,60.807735443115234,Xcel Energy
2023-05-19,60.863121032714844,Xcel Energy
2023-05-22,60.816959381103516,Xcel Energy
2023-05-23,60.54925537109375,Xcel Energy
2023-05-24,60.124603271484375,Xcel Energy
2023-05-25,59.349159240722656,Xcel Energy
2023-05-26,59.376861572265625,Xcel Energy
2023-05-30,59.21992492675781,Xcel Energy
2023-05-31,60.272308349609375,Xcel Energy
2023-06-01,58.66603088378906,Xcel Energy
2023-06-02,58.28753662109375,Xcel Energy
2023-06-05,59.03529739379883,Xcel Energy
2023-06-06,58.67526626586914,Xcel Energy
2023-06-07,59.367618560791016,Xcel Energy
2023-06-08,59.210689544677734,Xcel Energy
2023-06-09,58.57372283935547,Xcel Energy
2023-06-12,58.68449401855469,Xcel Energy
2023-06-13,58.2783088684082,Xcel Energy
2023-06-14,58.1666145324707,Xcel Energy
2023-06-15,59.8700065612793,Xcel Energy
2023-06-16,59.49767303466797,Xcel Energy
2023-06-20,58.70648193359375,Xcel Energy
2023-06-21,58.46446990966797,Xcel Energy
2023-06-22,58.417930603027344,Xcel Energy
2023-06-23,57.803592681884766,Xcel Energy
2023-06-26,58.51101303100586,Xcel Energy
2023-06-27,58.12006378173828,Xcel Energy
2023-06-28,57.003089904785156,Xcel Energy
2023-06-29,57.04963684082031,Xcel Energy
2023-06-30,57.86874771118164,Xcel Energy
2023-07-03,58.62270736694336,Xcel Energy
2023-07-05,59.376670837402344,Xcel Energy
2023-07-06,59.3487434387207,Xcel Energy
2023-07-07,58.576175689697266,Xcel Energy
2023-07-10,58.31554412841797,Xcel Energy
2023-07-11,58.753021240234375,Xcel Energy
2023-07-12,59.376670837402344,Xcel Energy
2023-07-13,59.87931823730469,Xcel Energy
2023-07-14,59.82345199584961,Xcel Energy
2023-07-17,58.8367919921875,Xcel Energy
2023-07-18,58.641326904296875,Xcel Energy
2023-07-19,59.00434875488281,Xcel Energy
2023-07-20,60.0933952331543,Xcel Energy
2023-07-21,60.69842529296875,Xcel Energy
2023-07-24,60.57742691040039,Xcel Energy
2023-07-25,60.46572494506836,Xcel Energy
2023-07-26,60.54949951171875,Xcel Energy
2023-07-27,58.52031326293945,Xcel Energy
2023-07-28,58.538936614990234,Xcel Energy
2023-07-31,58.39000701904297,Xcel Energy
2023-08-01,58.50170135498047,Xcel Energy
2023-08-02,58.529632568359375,Xcel Energy
2023-08-03,57.07756042480469,Xcel Energy
2023-08-04,56.21189880371094,Xcel Energy
2023-08-07,55.62548828125,Xcel Energy
2023-08-08,55.51378631591797,Xcel Energy
2023-08-09,55.56032943725586,Xcel Energy
2023-08-10,55.38346862792969,Xcel Energy
2023-08-11,55.569637298583984,Xcel Energy
2023-08-14,55.1414680480957,Xcel Energy
2023-08-15,54.09895324707031,Xcel Energy
2023-08-16,54.387508392333984,Xcel Energy
2023-08-17,54.14548873901367,Xcel Energy
2023-08-18,54.16410446166992,Xcel Energy
2023-08-21,53.95002365112305,Xcel Energy
2023-08-22,53.94070816040039,Xcel Energy
2023-08-23,53.540462493896484,Xcel Energy
2023-08-24,53.06574249267578,Xcel Energy
2023-08-25,53.596317291259766,Xcel Energy
2023-08-28,53.84762954711914,Xcel Energy
2023-08-29,53.94070816040039,Xcel Energy
2023-08-30,53.68939208984375,Xcel Energy
2023-08-31,53.17744445800781,Xcel Energy
2023-09-01,52.600337982177734,Xcel Energy
2023-09-05,51.743995666503906,Xcel Energy
2023-09-06,52.442100524902344,Xcel Energy
2023-09-07,52.68410873413086,Xcel Energy
2023-09-08,53.12159729003906,Xcel Energy
2023-09-11,53.45669174194336,Xcel Energy
2023-09-12,53.25191116333008,Xcel Energy
2023-09-13,54.10826110839844,Xcel Energy
2023-09-14,55.11322021484375,Xcel Energy
2023-09-15,54.44637680053711,Xcel Energy
2023-09-18,54.46516799926758,Xcel Energy
2023-09-19,54.96294403076172,Xcel Energy
2023-09-20,56.31541442871094,Xcel Energy
2023-09-21,55.77067184448242,Xcel Energy
2023-09-22,56.099395751953125,Xcel Energy
2023-09-25,55.87398910522461,Xcel Energy
2023-09-26,54.21157455444336,Xcel Energy
2023-09-27,53.732574462890625,Xcel Energy
2023-09-28,53.41323471069336,Xcel Energy
2023-09-29,53.74197006225586,Xcel Energy
2023-10-02,51.68507385253906,Xcel Energy
2023-10-03,52.44584274291992,Xcel Energy
2023-10-04,53.187828063964844,Xcel Energy
2023-10-05,53.04694747924805,Xcel Energy
2023-10-06,53.86406326293945,Xcel Energy
2023-10-09,54.14582824707031,Xcel Energy
2023-10-10,54.53091049194336,Xcel Energy
2023-10-11,55.235321044921875,Xcel Energy
2023-10-12,54.61543273925781,Xcel Energy
2023-10-13,55.28228759765625,Xcel Energy
2023-10-16,55.93973159790039,Xcel Energy
2023-10-17,55.892765045166016,Xcel Energy
2023-10-18,55.72371292114258,Xcel Energy
2023-10-19,55.460731506347656,Xcel Energy
2023-10-20,54.56847381591797,Xcel Energy
2023-10-23,54.521514892578125,Xcel Energy
2023-10-24,55.48891067504883,Xcel Energy
2023-10-25,55.85520553588867,Xcel Energy
2023-10-26,56.136966705322266,Xcel Energy
2023-10-27,54.76571273803711,Xcel Energy
2023-10-30,55.16957092285156,Xcel Energy
2023-10-31,55.667362213134766,Xcel Energy
2023-11-01,56.860164642333984,Xcel Energy
2023-11-02,57.357940673828125,Xcel Energy
2023-11-03,57.32038116455078,Xcel Energy
2023-11-06,56.87895202636719,Xcel Energy
2023-11-07,56.193321228027344,Xcel Energy
2023-11-08,55.48891067504883,Xcel Energy
2023-11-09,55.13200378417969,Xcel Energy
2023-11-10,55.60161209106445,Xcel Energy
2023-11-13,54.7281379699707,Xcel Energy
2023-11-14,56.63475036621094,Xcel Energy
2023-11-15,56.43751907348633,Xcel Energy
2023-11-16,57.010433197021484,Xcel Energy
2023-11-17,56.87895202636719,Xcel Energy
2023-11-20,56.40934371948242,Xcel Energy
2023-11-21,56.37177276611328,Xcel Energy
2023-11-22,56.75685119628906,Xcel Energy
2023-11-24,56.84138107299805,Xcel Energy
2023-11-27,56.775634765625,Xcel Energy
2023-11-28,57.2640266418457,Xcel Energy
2023-11-29,56.35298156738281,Xcel Energy
2023-11-30,57.14192581176758,Xcel Energy
2023-12-01,57.69606399536133,Xcel Energy
2023-12-04,57.7336311340332,Xcel Energy
2023-12-05,57.32038116455078,Xcel Energy
2023-12-06,58.203243255615234,Xcel Energy
2023-12-07,57.80876922607422,Xcel Energy
2023-12-08,57.20767593383789,Xcel Energy
2023-12-11,57.80876922607422,Xcel Energy
2023-12-12,57.442481994628906,Xcel Energy
2023-12-13,59.48058319091797,Xcel Energy
2023-12-14,58.76676940917969,Xcel Energy
2023-12-15,57.83694839477539,Xcel Energy
2023-12-18,58.560142517089844,Xcel Energy
2023-12-19,58.3441276550293,Xcel Energy
2023-12-20,57.5833625793457,Xcel Energy
2023-12-21,57.78999328613281,Xcel Energy
2023-12-22,58.28777313232422,Xcel Energy
2023-12-26,58.466224670410156,Xcel Energy
2023-12-27,58.2862663269043,Xcel Energy
2023-12-28,58.61776351928711,Xcel Energy
2023-12-29,58.63670349121094,Xcel Energy
2024-01-02,60.11423110961914,Xcel Energy
2024-01-03,60.21841049194336,Xcel Energy
2024-01-04,60.3604850769043,Xcel Energy
2024-01-05,60.3604850769043,Xcel Energy
2024-01-08,60.21841049194336,Xcel Energy
2024-01-09,59.9247932434082,Xcel Energy
2024-01-10,59.40388107299805,Xcel Energy
2024-01-11,57.774818420410156,Xcel Energy
2024-01-12,58.06843185424805,Xcel Energy
2024-01-16,57.689579010009766,Xcel Energy
2024-01-17,56.91293716430664,Xcel Energy
2024-01-18,56.49620056152344,Xcel Energy
2024-01-19,56.335182189941406,Xcel Energy
2024-01-22,55.814266204833984,Xcel Energy
2024-01-23,56.060516357421875,Xcel Energy
2024-01-24,55.14180374145508,Xcel Energy
2024-01-25,55.7763786315918,Xcel Energy
2024-01-26,56.249942779541016,Xcel Energy
2024-01-29,56.50566864013672,Xcel Energy
2024-01-30,56.600379943847656,Xcel Energy
2024-01-31,56.704559326171875,Xcel Energy
2024-02-01,57.90741729736328,Xcel Energy
2024-02-02,56.65720748901367,Xcel Energy
2024-02-05,55.425941467285156,Xcel Energy
2024-02-06,55.35017395019531,Xcel Energy
2024-02-07,55.28386688232422,Xcel Energy
2024-02-08,54.93342971801758,Xcel Energy
2024-02-09,55.094444274902344,Xcel Energy
2024-02-12,55.852149963378906,Xcel Energy
2024-02-13,55.19862747192383,Xcel Energy
2024-02-14,55.57748031616211,Xcel Energy
2024-02-15,55.89003372192383,Xcel Energy
2024-02-16,55.946861267089844,Xcel Energy
2024-02-20,56.060516357421875,Xcel Energy
2024-02-21,56.64773941040039,Xcel Energy
2024-02-22,56.193115234375,Xcel Energy
2024-02-23,56.193115234375,Xcel Energy
2024-02-26,54.98079299926758,Xcel Energy
2024-02-27,55.19862747192383,Xcel Energy
2024-02-28,54.620880126953125,Xcel Energy
2024-02-29,49.9041862487793,Xcel Energy
2024-03-01,46.94914245605469,Xcel Energy
2024-03-04,48.36037063598633,Xcel Energy
2024-03-05,46.077789306640625,Xcel Energy
2024-03-06,45.87888717651367,Xcel Energy
2024-03-07,47.3942985534668,Xcel Energy
2024-03-08,48.32248306274414,Xcel Energy
2024-03-11,50.11255645751953,Xcel Energy
2024-03-12,49.15595245361328,Xcel Energy
2024-03-13,48.777103424072266,Xcel Energy
2024-03-14,49.665489196777344,Xcel Energy
2024-03-15,49.77079772949219,Xcel Energy
2024-03-18,49.818660736083984,Xcel Energy
2024-03-19,50.192012786865234,Xcel Energy
2024-03-20,50.33561325073242,Xcel Energy
2024-03-21,50.067562103271484,Xcel Energy
2024-03-22,50.038841247558594,Xcel Energy
2024-03-25,50.2398796081543,Xcel Energy
2024-03-26,49.588905334472656,Xcel Energy
2024-03-27,51.101463317871094,Xcel Energy
2024-03-28,51.45566940307617,Xcel Energy
2024-04-01,51.005733489990234,Xcel Energy
2024-04-02,51.771583557128906,Xcel Energy
2024-04-03,51.781158447265625,Xcel Energy
2024-04-04,51.474815368652344,Xcel Energy
2024-04-05,51.24505615234375,Xcel Energy
2024-04-08,51.771583557128906,Xcel Energy
2024-04-09,52.0492057800293,Xcel Energy
2024-04-10,51.45566940307617,Xcel Energy
2024-04-11,51.20676803588867,Xcel Energy
2024-04-12,50.900428771972656,Xcel Energy
2024-04-15,50.900428771972656,Xcel Energy
2024-04-16,50.287742614746094,Xcel Energy
2024-04-17,50.91957092285156,Xcel Energy
2024-04-18,51.46524429321289,Xcel Energy
2024-04-19,52.38426971435547,Xcel Energy
2024-04-22,52.61402130126953,Xcel Energy
2024-04-23,52.910789489746094,Xcel Energy
2024-04-24,52.96822738647461,Xcel Energy
2024-04-25,52.66188430786133,Xcel Energy
2024-04-26,51.656707763671875,Xcel Energy
2024-04-29,52.15450668334961,Xcel Energy
2024-04-30,51.436519622802734,Xcel Energy
2024-05-01,51.48439025878906,Xcel Energy
2024-05-02,51.493961334228516,Xcel Energy
2024-05-03,51.934322357177734,Xcel Energy
2024-05-06,52.03963088989258,Xcel Energy
2024-05-07,52.67145919799805,Xcel Energy
2024-05-08,52.58530044555664,Xcel Energy
2024-05-09,52.8820686340332,Xcel Energy
2024-05-10,53.09267807006836,Xcel Energy
2024-05-13,53.44688415527344,Xcel Energy
2024-05-14,53.188411712646484,Xcel Energy
2024-05-15,53.408592224121094,Xcel Energy
2024-05-16,53.46603012084961,Xcel Energy
2024-05-17,53.15011978149414,Xcel Energy
2024-05-20,53.676639556884766,Xcel Energy
2024-05-21,54.31804275512695,Xcel Energy
2024-05-22,53.15011978149414,Xcel Energy
2024-05-23,51.74286651611328,Xcel Energy
2024-05-24,51.42695236206055,Xcel Energy
2024-05-28,51.44609832763672,Xcel Energy
2024-05-29,51.024871826171875,Xcel Energy
2024-05-30,52.00133514404297,Xcel Energy
2024-05-31,53.083106994628906,Xcel Energy
2024-06-03,52.92035675048828,Xcel Energy
2024-06-04,53.63834762573242,Xcel Energy
2024-06-05,52.805484771728516,Xcel Energy
2024-06-06,52.47999572753906,Xcel Energy
2024-06-07,52.40341567993164,Xcel Energy
2024-06-10,52.8820686340332,Xcel Energy
2024-06-11,52.69060516357422,Xcel Energy
2024-06-12,52.43212890625,Xcel Energy
2024-06-13,52.02048110961914,Xcel Energy
2024-06-14,51.99920654296875,Xcel Energy
2024-06-17,51.48666763305664,Xcel Energy
2024-06-18,51.37061309814453,Xcel Energy
2024-06-20,51.76710891723633,Xcel Energy
2024-06-21,51.61238098144531,Xcel Energy
2024-06-24,52.202293395996094,Xcel Energy
2024-06-25,51.97019958496094,Xcel Energy
2024-06-26,52.018550872802734,Xcel Energy
2024-06-27,52.07657241821289,Xcel Energy
2024-06-28,51.651065826416016,Xcel Energy
2024-07-01,50.703338623046875,Xcel Energy
2024-07-02,51.44797897338867,Xcel Energy
2024-07-03,51.01279830932617,Xcel Energy
2024-07-05,50.954776763916016,Xcel Energy
2024-07-08,50.39387512207031,Xcel Energy
2024-07-09,50.74201965332031,Xcel Energy
2024-07-10,50.858070373535156,Xcel Energy
2024-07-11,52.29899978637695,Xcel Energy
2024-07-12,52.49241256713867,Xcel Energy
2024-07-15,51.47698974609375,Xcel Energy
2024-07-16,52.153934478759766,Xcel Energy
2024-07-17,53.49816131591797,Xcel Energy
2024-07-18,53.94301223754883,Xcel Energy
2024-07-19,54.097740173339844,Xcel Energy
2024-07-22,53.904335021972656,Xcel Energy
2024-07-23,53.32408905029297,Xcel Energy
2024-07-24,54.50391387939453,Xcel Energy
2024-07-25,54.99711227416992,Xcel Energy
2024-07-26,55.47098159790039,Xcel Energy
2024-07-29,55.79011154174805,Xcel Energy
2024-07-30,56.69915771484375,Xcel Energy
2024-07-31,56.360679626464844,Xcel Energy
2024-08-01,57.16334533691406,Xcel Energy
2024-08-02,57.78227233886719,Xcel Energy
2024-08-05,56.080238342285156,Xcel Energy
2024-08-06,55.95451354980469,Xcel Energy
2024-08-07,56.43804931640625,Xcel Energy
2024-08-08,56.234962463378906,Xcel Energy
2024-08-09,56.05122375488281,Xcel Energy
2024-08-12,56.10924530029297,Xcel Energy
2024-08-13,57.69523620605469,Xcel Energy
2024-08-14,57.01828384399414,Xcel Energy
2024-08-15,56.96026611328125,Xcel Energy
2024-08-16,58.004695892333984,Xcel Energy
2024-08-19,58.169097900390625,Xcel Energy
2024-08-20,58.01436996459961,Xcel Energy
2024-08-21,57.9853515625,Xcel Energy
2024-08-22,57.94667053222656,Xcel Energy
2024-08-23,58.14008712768555,Xcel Energy
2024-08-26,59.43595504760742,Xcel Energy
2024-08-27,58.884727478027344,Xcel Energy
2024-08-28,58.681644439697266,Xcel Energy
2024-08-29,59.36825942993164,Xcel Energy
2024-08-30,59.21353530883789,Xcel Energy
2024-09-03,60.4610481262207,Xcel Energy
2024-09-04,61.0799674987793,Xcel Energy
2024-09-05,61.37009048461914,Xcel Energy
2024-09-06,60.83820343017578,Xcel Energy
2024-09-09,61.399105072021484,Xcel Energy
2024-09-10,61.73757553100586,Xcel Energy
2024-09-11,61.74724578857422,Xcel Energy
2024-09-12,61.785926818847656,Xcel Energy
2024-09-13,62.271697998046875,Xcel Energy
2024-09-16,62.97400665283203,Xcel Energy
2024-09-17,62.91548156738281,Xcel Energy
2024-09-18,62.77892303466797,Xcel Energy
2024-09-19,62.486289978027344,Xcel Energy
2024-09-20,62.554569244384766,Xcel Energy
2024-09-23,62.38874816894531,Xcel Energy
2024-09-24,62.59358596801758,Xcel Energy
2024-09-25,62.61309814453125,Xcel Energy
2024-09-26,62.40825653076172,Xcel Energy
2024-09-27,62.983760833740234,Xcel Energy
2024-09-30,63.695831298828125,Xcel Energy
